Positive	what bubbles up out of john c. walsh 's pipe dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch .
Negative	a clichéd and shallow cautionary tale about the hard-partying lives of gay men .
Positive	brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .
Positive	fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .
Positive	if you love the music , and i do , its hard to imagine having more fun watching a documentary ...
Negative	godard uses his characters -- if that 's not too glorified a term -- as art things , mouthpieces , visual motifs , blanks .
Negative	for those of us who respond more strongly to storytelling than computer-generated effects , the new star wars installment has n't escaped the rut dug by the last one .
Positive	has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested .
Negative	the actors must indeed be good to recite some of this laughable dialogue with a straight face .
Positive	it asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .
Negative	once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny .
Positive	anybody who enjoys quirky , fun , popcorn movies with a touch of silliness and a little bloodshed .
Positive	it excels because , unlike so many other hollywood movies of its ilk , it offers hope .
Negative	each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time .
Positive	all in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate they 're forced to follow .
Negative	check your brain and your secret agent decoder ring at the door because you do n't want to think too much about what 's going on .
Negative	control-alt-delete simone as quickly as possible
Positive	a simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm .
Positive	still , this flick is fun , and host to some truly excellent sequences .
Negative	the movie straddles the fence between escapism and social commentary , and on both sides it falls short .
Positive	it 's a familiar story , but one that is presented with great sympathy and intelligence .
Negative	it 's not the least of afghan tragedies that this noble warlord would be consigned to the dustbin of history .
Positive	if -lrb- jaglom 's -rrb- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .
Negative	the romance between the leads is n't as compelling or as believable as it should be .
Negative	too clumsy in key moments ... to make a big splash .
Negative	the exclamation point seems to be the only bit of glee you 'll find in this dreary mess .
Negative	the troubling thing about clockstoppers is that it does n't make any sense .
Positive	this is a children 's film in the truest sense .
Positive	an ambitiously naturalistic , albeit half-baked , drama about an abused , inner-city autistic teen .
Positive	with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in .
Positive	while not quite `` shrek '' or `` monsters , inc. '' , it 's not too bad .
Negative	it 's an 88-minute highlight reel that 's 86 minutes too long .
Negative	-lrb- soderbergh -rrb- tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and he creates an overall sense of brusqueness .
