Human	Whom did Friz Freleng add to the Warner Bros. cartoon ranks ?
Human	When called upon to surrender , what American general replied , `` Sir , I have not yet begun to fight . '' ?
Location	What is the tallest building in Japan ?
Description	What is the claim to fame of Agra , India ?
Entity	What is the trademark of a Washington Redskin 's fan ?
Location	Where does Mother Angelica live ?
Numeric	What is Dick Clark 's birthday ?
Entity	What are some translations of the phrase `` Thank-you '' ?
Entity	What net game sees its women 's world amateur champions receive the Uber Cup ?
Description	What is the purpose of a car bra ?
Human	What hockey player did Ronald Reagan joke he would swap Texas for ?
Human	What is Dr. Ruth 's last name ?
Description	What is a caul ?
Entity	The trials resulting from World War II are known as what ?
Description	How do you do a bibliography with an unknown author ?
Human	What female faith healer wrote the inspirational book I Believe in Miracles ?
Description	What is Win Rah ?
Human	Who commanded the French forces at the Battle of Orleans ?
Description	How do you tell somebody you like them ?
Entity	What is the most famous German word in the English language ?
Location	What building appropriately enough is depicted on the back of the 1-dollar bill ?
Description	Why is the mile 528 feet ?
Numeric	At what age did Rossini stop writing opera ?
Description	What is an arab strap ?
Entity	What is the medical term for cancer of the blood ?
Description	What is a ` borrow pit ' ?
Entity	What type of betting is used in horse racing ?
Description	What is the origin of the first name ` Breony ' ?
Description	What are the Low Countries ?
Location	What Japanese city was once called Edo ?
Description	How do microwaves work ?
Numeric	How many electoral votes does it take to win presidency ?
Description	How do I sing like Elvis Presley ?
Numeric	How many earthworms are in a single pasture ?
Description	How can I find out how much income tax is paid on Social Security income on the 1998 income tax ?
Entity	In which sport is there a `` scrum '' ?
Entity	What 2 statues did France give to other countries ?
Human	What king is satirized in the line : `` The King was in the countinghouse , counting all his money '' ?
Description	How did Asia get its name ?
Entity	What is a fear of strong light ?
Human	Who is the Greek God of the Sea ?
Numeric	How many Leos have been Pope ?
Description	What do you say to a friend who ignores you for other friends ?
Description	How can you tell if someone is lying ?
Location	Where in the United States do people live the longest ?
Location	What Russian city boasts the Hermitage Museum ?
Numeric	How many millimeters are in a mile ?
Numeric	How many questions are on this thing ?
Location	What river flows through Vienna , Budapest and Belgrade ?
Human	Who is the prime minister of Japan ?
Location	Where is the largest post office building in the world ?
Description	How do windmills work ?
Location	What country was Mikhail Gorbachev the leader of ?
Location	Where can I find a list of all the companies in America that offer a direct stock purchase plan ?
Entity	Which magazine is `` fine entertainment for men '' ?
Entity	What kind of animals are Dorsets , Lincolns , Oxfords and Southdowns ?
Entity	What delicacy is known indelicately as pickled roe ?
Numeric	How many votes in Congress dissented from the 1941 declaration of war with Japan ?
Human	Who holds the career record for the most major league home runs ?
Description	What is molybdenum ?
Location	What is the capital of Seattle ?
Human	What is the present Pope named ?
Numeric	What amount of folic acid should an expectant mother take daily ?
Entity	Name the Islamic counterpart to the Red Cross .
Description	What is a drought ?
Entity	Which is the best opening move in chess ?
Location	What are the five most expensive cities in the world ?
Location	What country received all the Nobel Prizes awarded in 1976 ?
Human	When Mighty Mouse was conceived , what was his original name ?
Human	What are the three most successful companies of our time ?
Location	What country has the best defensive position in the board game Diplomacy ?
Entity	What drink contains as many types of rum as possible ?
Human	What U.S. President was the first to breed mules ?
Human	What 's the most common nickname of U.S. college football teams ?
Human	Who succeeded Nikita Khrushchev as first secretary of the Communist Party ?
Entity	What are all the different kinds of contraceptives ?
Numeric	How long does it take the typical hen to lay 19 dozen eggs ?
Entity	Which mammal lives , breeds , eats , and sleeps underground ?
Numeric	Boxing Day is celebrated on what date ?
Location	Where does the song Anything Goes take place ?
Description	What is dew point ?
Location	What 's the name of the temple that is located near the capital city of Laos ?
Description	How can I get in touch with Michael Moore of `` Roger & Me '' ?
Numeric	How many people died on South Carolina highways in 1998 ?
Entity	What color of dry wine should be served with veal roasts and chops ?
Description	Why do the chickenpoxs last so long ?
Description	What is the origin of the expression `` four-letter word '' ?
Location	What are all the southern states of the United States ?
Human	What name does the world know Renaissance artist Kyriakos Theotokopoulos by ?
Location	Where did the Battle of the Bulge take place ?
Entity	What film did Lee Marvin win the 1965 best actor Oscar for ?
Numeric	Shea and Gould had an office in Los Angeles for how long before closing it ?
Entity	What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?
Entity	What currency is used in Australia ?
Location	What country was first to use the airplane as a weapon of war , against the Turks in Libya ?
Human	What television network flogged its sports programming on Inga Nielsen 's body in 197 ?
Entity	What 's the geographic term for the submerged fringe of a continent ?
Human	Who does the voices of the Simpsons ?
Numeric	How many months does it take the moon to revolve around the Earth ?
Location	What is the highest continent ?
Human	Who was the first X-Man to die in battle ?
Location	What country boasts the most cars per mile of road ?
Numeric	What year was the setting for American Graffiti ?
Abbreviation	What does the channel ESPN stand for ?
Numeric	How many people live in Chile ?
Description	What 's a male `` cuckquean '' ?
Human	Who were the Yankee 's frequent enemies ?
Abbreviation	What does the word LASER mean ?
Human	Who said : `` What contemptible scoundrel stole the cork from my lunch ? ''
Location	What country is the largest diamond producer ?
Human	Who was Monet ?
Location	What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?
Location	What famed river was Hernando de Soto the first European to see ?
Entity	In what book can I find the story of Aladdin ?
Numeric	How much did the Iran-Contra investigation cost ?
Numeric	How many sperm cells are in an average ejaculation ?
Numeric	In what year was the Wall built ?
Location	What 's the home of the Rockettes ?
Human	Who was President of Costa Rica in 1994 ?
Location	Where can I find a picture of a Blue Meanie ?
Numeric	How many people did Randy Steven Craft murder ?
Human	What buxom blonde appeared on the cover of more than 5 magazines ?
Location	What 's the only East european country not tied to the ruble ?
Human	Name a South African diamond producer ?
Location	In what city is the famed St. Mark 's Square ?
Location	What Kenyan city is the safari center for East Africa ?
Numeric	How long is the world 's largest ship , in meters ?
Location	What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe ?
Entity	What international sport was originally called hurley ?
Human	What President was meant for , but never placed in , the empty crypt beneath the capital 's rotunda ?
Description	How does General Mills manufacture Cheerios ?
Numeric	How many inches tall is Stuart Little at birth ?
Entity	What two vegetables are combined in succotash ?
Location	What general direction does the journey in Around the World in 80 Days proceed in ?
Description	What is artificial intelligence ?
Entity	What meter was invented by C.C. Magee in 1935 ?
Description	How did the Hohenzollerns build their power around 17 ?
Human	Who is Rocky 's and Bullwinkle 's ever-lost friend ?
Entity	What are new computer games for Windows 95 or 98 ?
Human	Who was the lawyer who represented Randy Steven Craft ?
